workload_id,dataset_id,model_id,split_id,validation_digest,candidate_id,profile_family,path,is_reference,log_n,slots,chain_length,scale_bits,status,assurance,reason,success_runs,failed_runs,observed_validation,decision_flips_v_cert,error_violations_v_cert,max_observed_error_v_cert,mean_total_ms,threshold,margin_floor,safety_factor,v_cert,v_amb,coverage_rate,min_margin,min_certified_margin,p5_margin,selected,run_tags
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,scale38__rescale_aware,scale38,rescale_aware,false,14,8192,7,38,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,5.0000004137e-10,275.612962659,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_scale38_rescale_aware_r1;tabular_sweep_digits_binary_mlp_square_linear_score_scale38_rescale_aware_r2;tabular_sweep_digits_binary_mlp_square_linear_score_scale38_rescale_aware_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,scale40__baseline_non_rescale,scale40,baseline_non_rescale,false,14,8192,7,40,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,2.00000016548e-10,266.552465609,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_scale40_baseline_non_rescale_r1;tabular_sweep_digits_binary_mlp_square_linear_score_scale40_baseline_non_rescale_r2;tabular_sweep_digits_binary_mlp_square_linear_score_scale40_baseline_non_rescale_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,scale40__rescale_aware,scale40,rescale_aware,false,14,8192,7,40,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,4.00000033096e-10,275.84199018,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_scale40_rescale_aware_r1;tabular_sweep_digits_binary_mlp_square_linear_score_scale40_rescale_aware_r2;tabular_sweep_digits_binary_mlp_square_linear_score_scale40_rescale_aware_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,scale42__baseline_non_rescale,scale42,baseline_non_rescale,false,14,8192,7,42,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,1.00000008274e-10,265.941806467,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_scale42_baseline_non_rescale_r1;tabular_sweep_digits_binary_mlp_square_linear_score_scale42_baseline_non_rescale_r2;tabular_sweep_digits_binary_mlp_square_linear_score_scale42_baseline_non_rescale_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,scale42__rescale_aware,scale42,rescale_aware,false,14,8192,7,42,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,1.00000008274e-10,275.802186381,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_scale42_rescale_aware_r1;tabular_sweep_digits_binary_mlp_square_linear_score_scale42_rescale_aware_r2;tabular_sweep_digits_binary_mlp_square_linear_score_scale42_rescale_aware_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,false,14,8192,3,35,REJECTED,NONE,rejected on V_cert: decision_flips=747 error_violations=1515,3,0,true,747,1515,0.5825953151,134.288826018,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_r1;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_r2;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,short_chain_3__rescale_aware,short_chain_3,rescale_aware,false,14,8192,3,35,REJECTED,NONE,rejected on V_cert: decision_flips=747 error_violations=1515,3,0,true,747,1515,0.5825953151,109.108540571,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_3_rescale_aware_r1;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_3_rescale_aware_r2;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_3_rescale_aware_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,short_chain_5__baseline_non_rescale,short_chain_5,baseline_non_rescale,false,14,8192,5,40,REJECTED,NONE,rejected on V_cert: decision_flips=747 error_violations=1515,3,0,true,747,1515,0.582595327,198.140783943,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_5_baseline_non_rescale_r1;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_5_baseline_non_rescale_r2;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_5_baseline_non_rescale_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,short_chain_5__rescale_aware,short_chain_5,rescale_aware,false,14,8192,5,40,REJECTED,NONE,rejected on V_cert: decision_flips=747 error_violations=1515,3,0,true,747,1515,0.5825953095,201.043070075,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_5_rescale_aware_r1;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_5_rescale_aware_r2;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_5_rescale_aware_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38,baseline_non_rescale,false,14,8192,6,38,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,9.00000074466e-10,227.277474201,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,true,tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale38_baseline_non_rescale_r1;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale38_baseline_non_rescale_r2;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale38_baseline_non_rescale_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,short_chain_6_scale38__rescale_aware,short_chain_6_scale38,rescale_aware,false,14,8192,6,38,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,6.99999946896e-10,233.21442396,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale38_rescale_aware_r1;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale38_rescale_aware_r2;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale38_rescale_aware_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale40,baseline_non_rescale,false,14,8192,6,40,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,4.00000033096e-10,227.433536589,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale40_baseline_non_rescale_r1;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale40_baseline_non_rescale_r2;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale40_baseline_non_rescale_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,short_chain_6_scale40__rescale_aware,short_chain_6_scale40,rescale_aware,false,14,8192,6,40,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,2.00000016548e-10,233.384602788,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale40_rescale_aware_r1;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale40_rescale_aware_r2;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale40_rescale_aware_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale42,baseline_non_rescale,false,14,8192,6,42,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,1.00000008274e-10,227.381913498,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale42_baseline_non_rescale_r1;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale42_baseline_non_rescale_r2;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale42_baseline_non_rescale_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,short_chain_6_scale42__rescale_aware,short_chain_6_scale42,rescale_aware,false,14,8192,6,42,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,1.00000008274e-10,233.475728726,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale42_rescale_aware_r1;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale42_rescale_aware_r2;tabular_sweep_digits_binary_mlp_square_linear_score_short_chain_6_scale42_rescale_aware_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,deep_chain_8_scale45__baseline_non_rescale,deep_chain_8_scale45,baseline_non_rescale,false,15,16384,8,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=30",3,0,true,0,0,1.00000008274e-10,332.190899211,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r1;tabular_sweep_iris_binary_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r2;tabular_sweep_iris_binary_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale_aware,false,15,16384,8,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=30",3,0,true,0,0,1.00000008274e-10,309.9667233,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_deep_chain_8_scale45_rescale_aware_r1;tabular_sweep_iris_binary_linear_poly3_deep_chain_8_scale45_rescale_aware_r2;tabular_sweep_iris_binary_linear_poly3_deep_chain_8_scale45_rescale_aware_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,deep_chain_9_scale45__baseline_non_rescale,deep_chain_9_scale45,baseline_non_rescale,false,15,16384,9,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=30",3,0,true,0,0,1.00000008274e-10,382.495782189,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r1;tabular_sweep_iris_binary_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r2;tabular_sweep_iris_binary_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,deep_chain_9_scale45__rescale_aware,deep_chain_9_scale45,rescale_aware,false,15,16384,9,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=30",3,0,true,0,0,1.00000008274e-10,365.788965044,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_deep_chain_9_scale45_rescale_aware_r1;tabular_sweep_iris_binary_linear_poly3_deep_chain_9_scale45_rescale_aware_r2;tabular_sweep_iris_binary_linear_poly3_deep_chain_9_scale45_rescale_aware_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,default__baseline_non_rescale,default,baseline_non_rescale,false,14,8192,7,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=30",3,0,true,0,0,1.00000008274e-10,148.268602856,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_default_baseline_non_rescale_r1;tabular_sweep_iris_binary_linear_poly3_default_baseline_non_rescale_r2;tabular_sweep_iris_binary_linear_poly3_default_baseline_non_rescale_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,default__rescale_aware,default,rescale_aware,true,14,8192,7,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=30",3,0,true,0,0,2.07899999993e-07,120.027799378,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,true,tabular_sweep_iris_binary_linear_poly3_default_rescale_aware_r1;tabular_sweep_iris_binary_linear_poly3_default_rescale_aware_r2;tabular_sweep_iris_binary_linear_poly3_default_rescale_aware_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,scale38__baseline_non_rescale,scale38,baseline_non_rescale,false,14,8192,7,38,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=30",3,0,true,0,0,1.90000004618e-09,144.491371689,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_scale38_baseline_non_rescale_r1;tabular_sweep_iris_binary_linear_poly3_scale38_baseline_non_rescale_r2;tabular_sweep_iris_binary_linear_poly3_scale38_baseline_non_rescale_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,scale38__rescale_aware,scale38,rescale_aware,false,14,8192,7,38,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=30",3,0,true,0,0,1.69999997413e-09,134.939183333,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_scale38_rescale_aware_r1;tabular_sweep_iris_binary_linear_poly3_scale38_rescale_aware_r2;tabular_sweep_iris_binary_linear_poly3_scale38_rescale_aware_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,scale40__baseline_non_rescale,scale40,baseline_non_rescale,false,14,8192,7,40,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=30",3,0,true,0,0,7.00000057918e-10,144.955154033,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_scale40_baseline_non_rescale_r1;tabular_sweep_iris_binary_linear_poly3_scale40_baseline_non_rescale_r2;tabular_sweep_iris_binary_linear_poly3_scale40_baseline_non_rescale_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,scale40__rescale_aware,scale40,rescale_aware,false,14,8192,7,40,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=30",3,0,true,0,0,4.99999985859e-10,139.955128644,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_scale40_rescale_aware_r1;tabular_sweep_iris_binary_linear_poly3_scale40_rescale_aware_r2;tabular_sweep_iris_binary_linear_poly3_scale40_rescale_aware_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,scale42__baseline_non_rescale,scale42,baseline_non_rescale,false,14,8192,7,42,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=30",3,0,true,0,0,2.00000016548e-10,148.368254656,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_scale42_baseline_non_rescale_r1;tabular_sweep_iris_binary_linear_poly3_scale42_baseline_non_rescale_r2;tabular_sweep_iris_binary_linear_poly3_scale42_baseline_non_rescale_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,scale42__rescale_aware,scale42,rescale_aware,false,14,8192,7,42,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=30",3,0,true,0,0,2.99999969311e-10,137.6896283,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_scale42_rescale_aware_r1;tabular_sweep_iris_binary_linear_poly3_scale42_rescale_aware_r2;tabular_sweep_iris_binary_linear_poly3_scale42_rescale_aware_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,false,14,8192,3,35,REJECTED,NONE,rejected on V_cert: decision_flips=45 error_violations=90,3,0,true,45,90,0.6938779067,76.122926,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_r1;tabular_sweep_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_r2;tabular_sweep_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,short_chain_3__rescale_aware,short_chain_3,rescale_aware,false,14,8192,3,35,FAILED,NONE,candidate execution failed in 3 run(s),0,3,false,0,0,0,0,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_short_chain_3_rescale_aware_r1;tabular_sweep_iris_binary_linear_poly3_short_chain_3_rescale_aware_r2;tabular_sweep_iris_binary_linear_poly3_short_chain_3_rescale_aware_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,short_chain_5__baseline_non_rescale,short_chain_5,baseline_non_rescale,false,14,8192,5,40,REJECTED,NONE,rejected on V_cert: decision_flips=45 error_violations=90,3,0,true,45,90,0.6938779067,109.239986222,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_short_chain_5_baseline_non_rescale_r1;tabular_sweep_iris_binary_linear_poly3_short_chain_5_baseline_non_rescale_r2;tabular_sweep_iris_binary_linear_poly3_short_chain_5_baseline_non_rescale_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,short_chain_5__rescale_aware,short_chain_5,rescale_aware,false,14,8192,5,40,FAILED,NONE,candidate execution failed in 3 run(s),0,3,false,0,0,0,0,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_short_chain_5_rescale_aware_r1;tabular_sweep_iris_binary_linear_poly3_short_chain_5_rescale_aware_r2;tabular_sweep_iris_binary_linear_poly3_short_chain_5_rescale_aware_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38,baseline_non_rescale,false,14,8192,6,38,REJECTED,NONE,rejected on V_cert: decision_flips=45 error_violations=90,3,0,true,45,90,0.6938479022,125.325491656,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r1;tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r2;tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,short_chain_6_scale38__rescale_aware,short_chain_6_scale38,rescale_aware,false,14,8192,6,38,REJECTED,NONE,rejected on V_cert: decision_flips=45 error_violations=90,3,0,true,45,90,0.6938477846,109.581729522,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale38_rescale_aware_r1;tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale38_rescale_aware_r2;tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale38_rescale_aware_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale40,baseline_non_rescale,false,14,8192,6,40,REJECTED,NONE,rejected on V_cert: decision_flips=45 error_violations=90,3,0,true,45,90,0.6938774659,125.670857433,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r1;tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r2;tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,short_chain_6_scale40__rescale_aware,short_chain_6_scale40,rescale_aware,false,14,8192,6,40,REJECTED,NONE,rejected on V_cert: decision_flips=45 error_violations=90,3,0,true,45,90,0.6938783017,105.623039556,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale40_rescale_aware_r1;tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale40_rescale_aware_r2;tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale40_rescale_aware_r3
iris_binary__linear_poly3,iris_binary,linear_poly3,test_seed42_ratio0.3_prefix30_of30,sha256:3e13ba00f25ab66cbe48b25e6ad2815a8c24d516ba979e1c0d75575ed79101b8,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale42,baseline_non_rescale,false,14,8192,6,42,REJECTED,NONE,rejected on V_cert: decision_flips=45 error_violations=90,3,0,true,45,90,0.6938779127,125.095071489,0.5,0.001,0.5,30,0,1,0.0548087896,0.0548087896,0.065146843,false,tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r1;tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r2;tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r3
