record_kind,candidate_source,candidate_id,profile,path,split_seed,dataset_id,model_id,log_n,log_q_primes,log_p_primes,log_q,log_p,log_qp,actual_log_q,actual_log_p,actual_log_qp,actual_q_primes,actual_p_primes,xs,xe,old_policy_id,old_limit,old_headroom,old_admission,v2_policy_id,v2_limit,ciphertext_q_admission,evaluation_key_qp_admission,v2_headroom,v2_admission,exact_estimator_status,identity_changed,excluded_from_bounded_oracle,encrypted_rerun_required,reason
paired_latency_arm,catalog,default__rescale_aware,default,rescale,0,banknote,linear_poly3,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,true,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,reference,default__rescale_aware,default,rescale,0,banknote,linear_poly3,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,false,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,direct,synth_analysis_minimum_rescale_N13_Q6_S20_3d287ebd064d,synth_analysis_minimum_rescale_N13_Q6_S20_3d287ebd064d,rescale,0,banknote,mlp_square_linear_score,13,"[23,20,20,20,20,20]",[30],123,30,153,123.453923245,29.9999339585,153.453857204,"[8404993,1032193,1097729,1130497,1146881,1179649]",[1073692673],ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,217,64,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,214,PASS,PASS,61,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,catalog,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale40,naive,0,banknote,mlp_square_linear_score,14,"[56,46,46,46,45,45]","[56,55]",284,111,395,284.000000048,111,395.000000048,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,43,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,PASS,35,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,reference,default__rescale_aware,default,rescale,0,banknote,mlp_square_linear_score,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,false,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,direct,synth_repair_scale_1_rescale_N13_Q7_S24_c6ed1f915412,synth_repair_scale_1_rescale_N13_Q7_S24_c6ed1f915412,rescale,0,digits_binary,linear_poly3,13,"[27,24,24,24,24,24,24]",[30],171,30,201,170.967202201,29.9999339585,200.967136159,"[134250497,16760833,16957441,16580609,17006593,16515073,16465921]",[1073692673],ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,217,16,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,214,PASS,PASS,13,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,catalog,default__rescale_aware,default,rescale,0,digits_binary,linear_poly3,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,true,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,reference,default__rescale_aware,default,rescale,0,digits_binary,linear_poly3,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,false,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,direct,synth_analysis_minimum_rescale_N13_Q6_S20_60e1d89bca4f,synth_analysis_minimum_rescale_N13_Q6_S20_60e1d89bca4f,rescale,0,digits_binary,mlp_square_linear_score,13,"[23,20,20,20,20,20]",[30],123,30,153,123.453923245,29.9999339585,153.453857204,"[8404993,1032193,1097729,1130497,1146881,1179649]",[1073692673],ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,217,64,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,214,PASS,PASS,61,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,catalog,short_chain_6_scale38__rescale_aware,short_chain_6_scale38,rescale,0,digits_binary,mlp_square_linear_score,14,"[56,46,46,46,45,45]","[56,55]",284,111,395,284.000000048,111,395.000000048,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,43,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,PASS,35,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,reference,default__rescale_aware,default,rescale,0,digits_binary,mlp_square_linear_score,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,false,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,direct,synth_analysis_minimum_rescale_N13_Q7_S20_6cfedb1337de,synth_analysis_minimum_rescale_N13_Q7_S20_6cfedb1337de,rescale,0,iris_binary,linear_poly3,13,"[23,20,20,20,20,20,20]",[30],143,30,173,143.643749011,29.9999339585,173.643682969,"[8404993,1032193,1097729,1130497,1146881,1179649,1196033]",[1073692673],ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,217,44,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,214,PASS,PASS,41,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,catalog,default__rescale_aware,default,rescale,0,iris_binary,linear_poly3,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,true,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,reference,default__rescale_aware,default,rescale,0,iris_binary,linear_poly3,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,false,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,direct,synth_analysis_minimum_rescale_N13_Q6_S20_eda7715b34f1,synth_analysis_minimum_rescale_N13_Q6_S20_eda7715b34f1,rescale,0,iris_binary,mlp_square_linear_score,13,"[23,20,20,20,20,20]",[30],123,30,153,123.453923245,29.9999339585,153.453857204,"[8404993,1032193,1097729,1130497,1146881,1179649]",[1073692673],ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,217,64,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,214,PASS,PASS,61,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,catalog,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale40,naive,0,iris_binary,mlp_square_linear_score,14,"[56,46,46,46,45,45]","[56,55]",284,111,395,284.000000048,111,395.000000048,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,43,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,PASS,35,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,reference,default__rescale_aware,default,rescale,0,iris_binary,mlp_square_linear_score,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,false,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,direct,synth_repair_scale_1_rescale_N13_Q7_S24_3278ebe978f2,synth_repair_scale_1_rescale_N13_Q7_S24_3278ebe978f2,rescale,0,mnist_pool16,linear_poly3,13,"[27,24,24,24,24,24,24]",[30],171,30,201,170.967202201,29.9999339585,200.967136159,"[134250497,16760833,16957441,16580609,17006593,16515073,16465921]",[1073692673],ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,217,16,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,214,PASS,PASS,13,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,catalog,default__rescale_aware,default,rescale,0,mnist_pool16,linear_poly3,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,true,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,reference,default__rescale_aware,default,rescale,0,mnist_pool16,linear_poly3,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,false,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,direct,synth_analysis_minimum_rescale_N13_Q6_S20_a9a3b0081a20,synth_analysis_minimum_rescale_N13_Q6_S20_a9a3b0081a20,rescale,0,mnist_pool16,mlp_square_linear_score,13,"[23,20,20,20,20,20]",[30],123,30,153,123.453923245,29.9999339585,153.453857204,"[8404993,1032193,1097729,1130497,1146881,1179649]",[1073692673],ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,217,64,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,214,PASS,PASS,61,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,catalog,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale42,naive,0,mnist_pool16,mlp_square_linear_score,14,"[56,46,46,46,45,45]","[56,55]",284,111,395,284.000000048,111,395.000000048,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,43,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,PASS,35,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,reference,default__rescale_aware,default,rescale,0,mnist_pool16,mlp_square_linear_score,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,false,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,direct,synth_repair_scale_1_rescale_N13_Q7_S24_d83530e1c9c4,synth_repair_scale_1_rescale_N13_Q7_S24_d83530e1c9c4,rescale,0,wdbc,linear_poly3,13,"[27,24,24,24,24,24,24]",[30],171,30,201,170.967202201,29.9999339585,200.967136159,"[134250497,16760833,16957441,16580609,17006593,16515073,16465921]",[1073692673],ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,217,16,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,214,PASS,PASS,13,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,catalog,default__rescale_aware,default,rescale,0,wdbc,linear_poly3,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,true,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,reference,default__rescale_aware,default,rescale,0,wdbc,linear_poly3,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,false,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
paired_latency_arm,direct,synth_analysis_minimum_rescale_N13_Q6_S20_6d755fca5e14,synth_analysis_minimum_rescale_N13_Q6_S20_6d755fca5e14,rescale,0,wdbc,mlp_square_linear_score,13,"[23,20,20,20,20,20]",[30],123,30,153,123.453923245,29.9999339585,153.453857204,"[8404993,1032193,1097729,1130497,1146881,1179649]",[1073692673],ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,217,64,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,214,PASS,PASS,61,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,catalog,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale42,naive,0,wdbc,mlp_square_linear_score,14,"[56,46,46,46,45,45]","[56,55]",284,111,395,284.000000048,111,395.000000048,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,43,PASS,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,PASS,35,PASS,NOT_RUN_INPUT_EXPORTED,false,false,false,static replay only; literal identity unchanged; Q and QP pass
paired_latency_arm,reference,default__rescale_aware,default,rescale,0,wdbc,mlp_square_linear_score,14,"[56,46,46,46,45,45,46]","[56,55]",330,111,441,330.000000036,111,441.000000036,"[72057594038321153,70368744210433,70368744570881,70368744701953,35184372121601,35184372744193,70368743587841]","[72057594037370881,36028797019389953]",ring.Ternary:{0.6666666666666666 0},ring.DiscreteGaussian:{3.2 19.2},he_security_guidelines_2024_ternary_classical_128,438,-3,FAIL,security_guidelines_cic2025_table5_2_ternary_128_v2,430,PASS,FAIL,-11,FAIL,NOT_RUN_INPUT_EXPORTED,false,false,true,pilot arm is V2-inadmissible; final paired latency must use a pre-frozen compliant arm
